VUTTI INNERWEARS-(25-26),,,,,,
"39/317-3, Y JUNCTION, KADAPA",,,,,,
Stock Summary,,,,,,
1-Apr-25 to 22-Feb-26,,,,,,
,1-VUTTI INNERWEARS - (25-26),,,,,
Particulars,1-Apr-25 to 22-Feb-26,,,,,
,Closing Balance,,,,,
,HSN,GSTRate,MRP,Value,,Value
838,BB01 SKIN(B)-S (8905072482247),,0,249.00,,249.00
839,BB01 SKIN(B)-XS (8905072482261),,0,249.00,308.20,249.00
840,BB01 WHITE(B)-L (8905072482278),,0,269.00,924.60,269.00
841,BB01 WHITE(B)-M (8905072482285),,0,269.00,1541.00,269.00
842,BB01 WHITE(B)-S (8905072482292),,0,249.00,924.60,249.00
843,BB01 WHITE(B)-XL,,0,,770.50,
844,BB01 WHITE(B)-XS (8905072482315),,0,249.00,1078.70,249.00
845,BB01 YELLOW(B)-L,,0,,,
846,BB01 YELLOW(B)-M (8905072482339),,0,269.00,308.20,269.00
847,BB01 YELLOW(B)-S (8905072482346),,0,249.00,308.20,249.00
848,BB01 YELLOW(B)-XS (8905072482360),,0,249.00,154.10,249.00
849,BEAUTY COLOUR XL (BEAUTY100),,0,390.00,,390.00
850,BEAUTY COLOUR XXL (BEAUTY101),,0,440.00,,440.00
851,BEGINNER-BCM-L (8904481713430),,0,249.00,548.00,249.00
852,BEGINNER-BCM-M (8904481713447),,0,249.00,,249.00
853,BEGINNER-BCM-S (8904481713454),,0,249.00,685.00,249.00
854,BEGINNER-BCM-XL (8904481713461),,0,269.00,685.00,269.00
855,BEGINNER-DCM-L (8904481713478),,0,249.00,-411.00,249.00
856,BEGINNER-DCM-M (8904481713485),,0,249.00,274.00,249.00
857,BEGINNER-DCM-S (8904481713492),,0,249.00,411.00,249.00
858,BEGINNER-DCM-XL (8904481713508),,0,269.00,548.00,269.00
859,BEGINNER-LCM-L (8904481713515),,0,249.00,274.00,249.00
860,BEGINNER-LCM-M (8904481713522),,0,249.00,,249.00
861,BEGINNER-LCM-S (8904481713539),,0,249.00,274.00,249.00
862,BEGINNER-LCM-XL (8904481713546),,0,269.00,548.00,269.00
863,BL01( B )-ALMOND BLOSSOM-M (8905072268957),,0,289.00,348.40,289.00
864,BL01( B )-ALMOND BLOSSOM-S (8905072268964),,0,289.00,348.40,289.00
865,BL01( B )-ALMOND BLOSSOM-XS (8905072268971),,0,289.00,348.40,289.00
866,BL01( B )-BLACK-M (8905072268995),,0,289.00,348.40,289.00
867,BL01( B )-BLACK-S (8905072269008),,0,289.00,348.40,289.00
868,BL01( B )-BLACK-XS (8905072269015),,0,289.00,348.40,289.00
869,BL01( B )-CRYSTAL BLUE-M (8905072269039),,0,289.00,348.40,289.00
870,BL01( B )-CRYSTAL BLUE-S (8905072269046),,0,289.00,696.80,289.00
871,BL01( B )-CRYSTAL BLUE-XS (8905072269053),,0,289.00,696.80,289.00
872,BL01( B )-SAND-M (8905072269077),,0,289.00,174.20,289.00
873,BL01( B )-SAND-S (8905072269084),,0,289.00,348.40,289.00
874,BL01( B )-SAND-XS (8905072269091),,0,289.00,348.40,289.00
875,BL01( B )-WHITE-M (8905072265567),,0,289.00,348.40,289.00
876,BL01( B )-WHITE-S (8905072265574),,0,289.00,522.60,289.00
877,BL01( B )-WHITE-XS (8905072265581),,0,289.00,522.60,289.00
878,BLISSFUL-32 (8903934059514),,0,629.00,2124.14,629.00
879,BLISSFUL-34 (8903934059521),,0,629.00,4299.09,629.00
880,BLISSFUL-36 (8903934059538),,0,629.00,1561.49,629.00
881,BLISSFUL-38 (8903934059545),,0,629.00,6266.45,629.00
882,BODY 5420-BLACK-32,,0,373.00,,373.00
883,BODY 5420-BLACK-34 (8904252711924),,0,373.00,,373.00
884,BODY 5420-BLACK-36,,0,373.00,,373.00
885,BODY 5420-BLACK-38,,0,373.00,,373.00
886,BODY 5420-LAVENDER-32,,0,373.00,,373.00
887,BODY 5420-LAVENDER-34,,0,373.00,,373.00
888,BODY 5420-LAVENDER-36,,0,373.00,,373.00
889,BODY 5420-LAVENDER-38,,0,373.00,,373.00
890,BODY 5420-NUDE-34 (8904252723675),,0,373.00,,373.00
891,BODY 5420-PEACH-34,,0,373.00,250.00,373.00
892,BODY 5420-PLUM-32,,0,373.00,,373.00
893,BODY 5420-PLUM-34 (8904252712280),,0,373.00,,373.00
894,BODY 5420-PLUM-36,,0,373.00,,373.00
895,BODY 5420-PLUM-38,,0,373.00,,373.00
896,BODY 5420-RED-32,,0,373.00,,373.00
897,BODY 5420-RED-34,,0,373.00,,373.00
898,BODY 5420-RED-36,,0,373.00,,373.00
899,BODY 5420-RED-38,,0,373.00,,373.00
900,BODY 5420-ROYAL BLUE-32,,0,373.00,,373.00
901,BODY 5420-ROYAL BLUE-34 (8904252712457),,0,373.00,250.00,373.00
902,BODY 5420-ROYAL BLUE-36,,0,373.00,,373.00
903,BODY 5420-ROYAL BLUE-38,,0,373.00,,373.00
904,BODY 5420-SKIN-32,,0,373.00,,373.00
905,BODY 5420-SKIN-34,,0,373.00,,373.00
906,BODY 5420-SKIN-36,,0,373.00,,373.00
907,BODY 5420-SKIN-38,,0,373.00,,373.00
908,BODY 5420-STRAWBERRY-32,,0,373.00,,373.00
909,BODY 5420-STRAWBERRY-34 (8904252712631),,0,373.00,,373.00
910,BODY 5420-STRAWBERRY-36,,0,373.00,,373.00
911,BODY 5420-STRAWBERRY-38,,0,373.00,,373.00
912,BODY 5420-WHITE-32,,0,373.00,,373.00
913,BODY 5420-WHITE-34 (8904252712723),,0,373.00,250.00,373.00
914,BODY 5420-WHITE-36,,0,373.00,,373.00
915,BODY 5420-WHITE-38,,0,373.00,,373.00
916,BODY 5420-WINE-34 (8904252712013),,0,373.00,250.00,373.00
917,BODY FIT-5420-(32-S) (BODY001),,0,373.00,1999.82,373.00
918,BODY FIT-5420-(34-M) (BODY002),,0,373.00,,373.00
919,BODY FIT-5420-(36-L) (BODY003),,0,373.00,,373.00
920,BOY BANIAN 45 (BANIAN100),,0,68.00,180.00,68.00
921,BOY BANIAN 50 (BANIAN101),,0,68.00,270.00,68.00
922,BOY BANIAN 55 (BANIAN102),,0,68.00,180.00,68.00
923,BOY BANIAN 60 (BANIAN103),,0,81.00,-108.00,81.00
924,BOY BANIAN 65 (BANIAN104),,0,81.00,,81.00
925,BOY BANIAN 70 (BANIAN105),,0,81.00,,81.00
926,BOY BANIAN 75 (BANIAN106),,0,95.00,126.00,95.00
927,BOYS SHORT L (Boys1000),62042210,5,246.00,164.00,246.00
928,BOYS SHORT M (Boys1001),62042210,5,225.00,300.00,225.00
929,BOYS SHORT S (BOYS111),62042210,5,225.00,150.00,225.00
930,BOYS SHORT XL (Boys1002),62042210,5,246.00,820.00,246.00
931,BOYS SHORT XXL (Boys1003),62042210,5,246.00,328.00,246.00
932,BS 017-45 (Z103301),,0,,,
933,CA01(B CUP)-32 (CA0001),,0,485.00,1192.60,485.00
934,CA01(B CUP)-34 (CA0002),,0,485.00,301.92,485.00
935,CA01(B CUP)-36 (CA0003),,0,485.00,,485.00
936,CA01(B CUP)-38 (CA0004),,0,495.00,,495.00
937,CA01(B CUP)-40 (CA0005),,0,495.00,300.74,495.00
938,CA01 BLACK-32 (8905072463642),,0,485.00,924.60,485.00
939,CA01 BLACK-34 (8905072463659),,0,485.00,616.40,485.00
940,CA01 BLACK-36 (8905072463666),,0,489.00,,489.00
941,CA01 BLACK-38 (8905072463673),,0,495.00,616.40,495.00
942,CA01 BLACK-40 (8905072463680),,0,495.00,616.40,495.00
943,CA01 BLACK-42,,0,,,
944,CA01 BLUE-32,,0,485.00,308.20,485.00
945,CA01 BLUE-34 (8905072463710),,0,485.00,-308.20,485.00
946,CA01 BLUE-36 (8905072463727),,0,489.00,616.40,489.00
947,CA01 BLUE-38 (8905072463734),,0,495.00,1232.80,495.00
948,CA01 BLUE-40 (8905072463741),,0,495.00,616.40,495.00
949,CA01 BLUE-42,,0,,,
950,CA01 FUCHSIA-32,,0,,,
951,CA01 FUCHSIA-34,,0,,,
952,CA01 FUCHSIA-36,,0,,,
953,CA01 FUCHSIA-38,,0,495.00,,495.00
954,CA01 FUCHSIA-40,,0,,,
955,CA01 FUCHSIA-42,,0,,,
956,CA01 MAGIC PURPLE-32,,0,,,
957,CA01 MAGIC PURPLE-34 (8905072463895),,0,485.00,308.20,485.00
958,CA01 MAGIC PURPLE-36 (8905072463901),,0,489.00,308.20,489.00
959,CA01 MAGIC PURPLE-38 (8905072405178),,0,495.00,303.18,495.00
960,CA01 MAGIC PURPLE-40,,0,,616.40,
961,CA01 MAGIC PURPLE-42,,0,,,
962,CA01 PINK-32,,0,,,
963,CA01 PINK-34 (8905072463956),,0,485.00,308.20,485.00
964,CA01 PINK-36 (8905072463963),,0,489.00,,489.00
965,CA01 PINK-38 (8905072463970),,0,495.00,616.40,495.00
966,CA01 PINK-40 (8905072463987),,0,495.00,308.20,495.00
967,CA01 PINK-42,,0,,,
968,CA01 RED-32,,0,,,
969,CA01 RED-34 (8905072464014),,0,485.00,616.40,485.00
970,CA01 RED-36 (8905072464021),,0,489.00,616.40,489.00
971,CA01 RED-38 (8905072464038),,0,495.00,1222.75,495.00
972,CA01 RED-40 (8905072464045),,0,495.00,308.20,495.00
973,CA01 RED-42,,0,,,
974,CA01 SKIN-32 (8905072463765),,0,485.00,924.60,485.00
975,CA01 SKIN-34 (8905072463772),,0,485.00,924.60,485.00
976,CA01 SKIN-36 (8905072463789),,0,489.00,,489.00
977,CA01 SKIN-38 (8905072463796),,0,495.00,616.40,495.00
978,CA01 SKIN-40 (8905072463802),,0,495.00,308.20,495.00
979,CA01 SKIN-42,,0,,,
980,CA01 WHITE-32 (8905072464069),,0,485.00,308.20,485.00
981,CA01 WHITE-34 (8905072464076),,0,485.00,616.40,485.00
982,CA01 WHITE-36 (8905072464083),,0,489.00,308.20,489.00
983,CA01 WHITE-38 (8905072464090),,0,495.00,616.40,495.00
984,CA01 WHITE-40 (8905072464106),,0,495.00,616.40,495.00
985,CA01 WHITE-42,,0,,,
986,CA01 WINE-32 (8905072464007),,0,485.00,616.40,485.00
987,CA01 WINE-34 (8905072464137),,0,485.00,616.40,485.00
988,CA01 WINE-36 (8905072464144),,0,489.00,308.20,489.00
989,CA01 WINE-38 (8905072464151),,0,495.00,308.20,495.00
990,CA01 WINE-40 (8905072464168),,0,495.00,306.19,495.00
991,CA01 WINE-42,,0,,,
992,CA05(B-CUP)-30 (CA05001),,0,299.00,921.25,299.00
993,CA05(B-CUP)-32 (CA05002),,0,299.00,1474.00,299.00
994,CA05(B-CUP)-34 (CA05003),,0,299.00,184.25,299.00
995,CA05(B-CUP)-36 (CA05004),,0,299.00,368.50,299.00
996,CA05(B-CUP)-38 (CA05005),,0,309.00,2579.50,309.00
997,CA05(B-CUP)-40 (CA05006),,0,309.00,2579.50,309.00
998,CA05 BLACK-30 (8905072269640),,0,304.00,552.75,304.00
999,CA05 BLACK-32 (8905072269657),,0,339.00,368.50,339.00
1000,CA05 BLACK-34 (8905072269664),,0,304.00,368.50,304.00
1001,CA05 BLACK-36 (8905072269671),,0,304.00,368.50,304.00
1002,CA05 BLACK-38,,0,,,
1003,CA05 BLACK-40,,0,,,
1004,CA05 BLUEATOLL(B)-30 (8905072269589),,0,304.00,184.25,304.00
1005,CA05 BLUEATOLL(B)-32 (8905072269596),,0,304.00,184.25,304.00
1006,CA05 BLUEATOLL(B)-34 (8905072269602),,0,304.00,368.50,304.00
1007,CA05 BLUEATOLL(B)-36 (8905072269619),,0,304.00,184.25,304.00
1008,CA05 BLUEATOLL(B)-38,,0,,,
1009,CA05 BLUEATOLL(B)-40,,0,,,
1010,CA05 FUCHSIA(B)-30 (8905072269763),,0,304.00,184.25,304.00
1011,CA05 FUCHSIA(B)-32 (8905072269770),,0,304.00,,304.00
1012,CA05 FUCHSIA(B)-34,,0,,,
1013,CA05 FUCHSIA(B)-36,,0,,,
1014,CA05 FUCHSIA(B)-38,,0,,,
1015,CA05 FUCHSIA(B)-40,,0,,,
1016,CA05 MAGIC PURPLE-30 (8905072269824),,0,304.00,184.25,304.00
1017,CA05 MAGIC PURPLE-32 (8905072269831),,0,304.00,,304.00
1018,CA05 MAGIC PURPLE-34,,0,,,
1019,CA05 MAGIC PURPLE-36,,0,,,
1020,CA05 MAGIC PURPLE-38,,0,,,
1021,CA05 MAGIC PURPLE-40,,0,,,
1022,CA05 PINK-30 (8905072405208),,0,304.00,184.25,304.00
1023,CA05 PINK-32 (8905072405215),,0,304.00,184.25,304.00
1024,CA05 PINK-34 (8905072405222),,0,304.00,184.25,304.00
1025,CA05 PINK-36 (8905072405239),,0,304.00,184.25,304.00
1026,CA05 PINK-38,,0,,,
1027,CA05 PINK-40,,0,,,
1028,CA05 RED-(B)-30 (8905072269886),,0,304.00,184.25,304.00
1029,CA05 RED-(B)-32 (8905072269893),,0,304.00,184.25,304.00
1030,CA05 RED-(B)-34 (8905072269909),,0,304.00,552.75,304.00
1031,CA05 RED-(B)-36 (8905072269916),,0,304.00,368.50,304.00
1032,CA05 RED-(B)-38,,0,,,
1033,CA05 RED-(B)-40,,0,,,
1034,CA05 SKIN-30 (8905072269701),,0,304.00,368.50,304.00
1035,CA05 SKIN-32 (8905072269718),,0,339.00,,339.00
1036,CA05 SKIN-34 (8905072269725),,0,304.00,368.50,304.00
1037,CA05 SKIN-36 (8905072269732),,0,304.00,368.50,304.00
1038,CA05 SKIN-38,,0,,,
1039,CA05 SKIN-40,,0,,,
1040,CA05 WHITE(B)-30 (8905072269947),,0,304.00,921.25,304.00
1041,CA05 WHITE(B)-32 (8905072269954),,0,304.00,1105.50,304.00
1042,CA05 WHITE(B)-34 (8905072269961),,0,304.00,737.00,304.00
1043,CA05 WHITE(B)-36 (8905072269978),,0,304.00,552.75,304.00
1044,CA05 WHITE(B)-38,,0,,,
1045,CA05 WHITE(B)-40,,0,,,
1046,CA05 WINE-30 (8905072405260),,0,304.00,184.25,304.00
1047,CA05 WINE-32 (8905072405277),,0,304.00,368.50,304.00
1048,CA05 WINE-34 (8905072405284),,0,304.00,184.25,304.00
1049,CA05 WINE-36 (8905072405291),,0,304.00,552.75,304.00
1050,CA05 WINE-38,,0,,,
1051,CA05 WINE-40,,0,,,
1052,CA12 ALMOND-32,,0,,,
1053,CA12 ALMOND-34,,0,,,
1054,CA12 ALMOND-36,,0,,,
1055,CA12 ALMOND-38,,0,,,
1056,CA12 ALMOND-40 (8905072464236),,0,329.00,200.33,329.00
1057,CA12(B CUP)-32 (CA12001),,0,329.00,1576.33,329.00
1058,CA12(B CUP)-34 (CA12002),,0,329.00,2187.05,329.00
1059,CA12(B CUP)-36 (CA12003),,0,329.00,1971.71,329.00
1060,CA12(B CUP)-38 (CA12004),,0,339.00,1943.00,339.00
1061,CA12(B CUP)-40 (CA12005),,0,339.00,971.50,339.00
1062,CA12 BLACK-32,,0,,,
1063,CA12 BLACK-34,,0,,,
1064,CA12 BLACK-36,,0,,,
1065,CA12 BLACK-38,,0,,,
1066,CA12 BLACK-40 (8905072464311),,0,329.00,200.33,329.00
1067,CA12 BLUE-32,,0,,,
1068,CA12 BLUE-34,,0,,,
1069,CA12 BLUE-36,,0,,,
1070,CA12 BLUE-38,,0,,,
1071,CA12 BLUE-40 (8905072464380),,0,329.00,200.33,329.00
1072,CA12 SKIN-32,,0,,,
1073,CA12 SKIN-34,,0,,,
1074,CA12 SKIN-36,,0,,,
1075,CA12 SKIN-38,,0,,,
1076,CA12 SKIN-40 (8905072464434),,0,329.00,200.33,329.00
1077,CA12 WHITE-32,,0,,,
1078,CA12 WHITE-34,,0,,,
1079,CA12 WHITE-36,,0,,,
1080,CA12 WHITE-38,,0,,,
1081,CA12 WHITE-40 (8905072464489),,0,329.00,200.33,329.00
1082,CANDI-34 (CANDI11),,0,175.00,,175.00
1083,CANDI-36 (CANDI12),,0,175.00,,175.00
1084,CANDI-38 (CANDI13),,0,175.00,,175.00
1085,CAPRI TRIA L (CAPRI100),,5,264.00,5365.00,264.00
1086,CAPRI TRIA M (CAPRI101),,5,264.00,4625.00,264.00
1087,CAPRI TRIA S (CAPRI102),61042200,5,264.00,4810.00,264.00
1088,CAPRI TRIA XL (CAPRI103),,5,287.00,5814.21,287.00
1089,CAPRI TRIA XXL (CAPRI104),,5,287.00,7618.62,287.00
1090,CHUDI BRA L (CHUDI1000),62121000,5,410.00,-274.00,410.00
1091,CHUDI BRA M (CHUDI1001),62121000,5,370.00,-247.00,370.00
1092,CHUDI BRA S (CHUDI1009),62121000,5,370.00,1235.00,370.00
1093,CHUDI BRA XL (CHUDI1002),62121000,5,410.00,822.00,410.00
1094,CHUDI BRA XXL (CHUDI1003),62121000,5,410.00,3288.00,410.00
1095,CHUDI-LEGGING-XL (STY# 2122),61042200,5,550.00,,550.00
1096,CHUDI-LEGGING-XXL (CHUDI01),61042200,5,550.00,,550.00
1097,CL04-SLIP-BLACK-L,,0,,,
1098,CL04-SLIP-BLACK-M (8905072320419),,0,249.00,2304.80,249.00
1099,CL04-SLIP-BLACK-S,,0,,,
1100,CL04-SLIP-BLACK-XL (8905072320426),,0,269.00,2881.00,269.00
1101,CL04-SLIP-BLACK-XXL,,0,,,
1102,CL04-SLIP-COLU-L,,0,,,
1103,CL04-SLIP-COLU-M,,0,,,
1104,CL04-SLIP-COLU-S,,0,,,
1105,CL04-SLIP-COLU-XL,,0,,,
1106,CL04-SLIP-COLU-XXL,,0,,,
1107,CL04-SLIP-SKIN-L (8905072320440),,0,259.00,1872.65,259.00
1108,CL04-SLIP-SKIN-M,,0,,,
1109,CL04-SLIP-SKIN-S,,0,,,
1110,CL04-SLIP-SKIN-XL (8905072320464),,0,269.00,2736.95,269.00
1111,CL04-SLIP-SKIN-XXL,,0,,,
1112,CL04-SLIP-WHIT-L (8905072320488),,0,259.00,1872.65,259.00
1113,CL04-SLIP-WHIT-M (8905072320495),,0,249.00,1152.40,249.00
1114,CL04-SLIP-WHIT-S,,0,,,
1115,CL04-SLIP-WHIT-XL (8905072320501),,0,269.00,2736.95,269.00
1116,CL04-SLIP-WHIT-XXL,,0,,,
1117,CND-NIGHT-SUIT-L (CND-L),,0,829.00,5810.00,829.00
1118,CND-NIGHT-SUIT-XL (CND-XL),,0,849.00,850.00,849.00
1119,CND-NIGHT-SUIT-XXL (CND-XXL),62082100,5,849.00,5005.00,849.00
1120,COMPACT-RN-100 (1030N_175),,0,175.00,637.50,175.00
1121,COMPACT-RN-80 (1026N_130),,0,130.00,378.00,130.00
1122,COMPACT-RN-85 (1027N_150),,0,150.00,532.92,150.00
1123,COMPACT-RN-90 (1028N_150),,0,150.00,,150.00
1124,COMPACT-RN-95,,0,,,
1125,COOL PANTI 009-L (COOL100),,0,99.00,,99.00
1126,COOL PANTI 009-M (COOL101),,0,99.00,,99.00
1127,COOL PANTI 009-S (COOL102),,0,99.00,,99.00
1128,COOL PANTI 009-XL (COOL103),,0,119.00,,119.00
1129,COOL PANTI 009-XXL (COOL104),,0,119.00,,119.00
1130,COSCO-BLACK-32 (COSC125),,0,319.00,1467.00,319.00
1131,COSCO-BLACK-34 (COSC129),,0,319.00,1956.00,319.00
1132,COSCO-COLOUR-32 (COSC123),,0,319.00,1956.00,319.00
1133,COSCO-COLOUR-34 (COSC127),,0,319.00,2771.00,319.00
1134,COSCO-SKIN-32 (COSC126),,0,319.00,652.00,319.00
1135,COSCO-SKIN-34 (COSC130),,0,319.00,1630.00,319.00
1136,COSCO-WHITE-32 (COSC124),,0,319.00,1304.00,319.00
1137,COSCO-WHITE-34 (COSC128),,0,319.00,1956.00,319.00
1138,COZI BOYZ LUX-60 (8909101012252),5208,5,256.00,642.60,256.00
1139,COZI BOYZ LUX-65 (8909101012269),,0,266.00,642.60,266.00
1140,COZI BOYZ LUX-70 (8909101012276),,0,266.00,550.80,266.00
1141,COZI BOYZ LUX-75 (8909101012283),,0,277.00,494.25,277.00
1142,COZI BRIEF PLAIN-60 (8909101012603),,0,194.00,623.10,194.00
1143,COZI BRIEF PLAIN-70 (8909101012627),,0,194.00,436.17,194.00
1144,COZI BRIEF PLAIN-75 (8909101012634),,0,215.00,346.75,215.00
1145,COZI BRIEF PRINT-55 (8909101012733),,0,212.00,0.10,212.00
1146,COZI BRIEF PRINT-60 (8909101012740),,0,224.00,723.60,224.00
1147,COZI BRIEF PRINT-65 (8909101012757),,0,224.00,723.60,224.00
1148,COZI BRIEF PRINT-70 (8909101012764),,0,224.00,578.88,224.00
1149,COZI BRIEF PRINT-75 (8909101012771),,0,245.00,397.00,245.00
1150,COZI GYM 777-100 (8909101008101),,0,170.00,1708.50,170.00
1151,COZI GYM 777-80 (8909101008064),,0,170.00,227.80,170.00
1152,COZI GYM 777-85 (8909101008071),,0,170.00,683.43,170.00
1153,COZI GYM 777-90 (8909101008088),,0,170.00,1708.50,170.00
1154,COZI GYM 777-95 (8909101008095),,0,170.00,2278.00,170.00
1155,CUCU103RJV-50 (CU1031),,0,110.00,876.00,110.00
1156,CUCU103RJV-55 (RJV1031),,0,110.00,-803.00,110.00
1157,CUCU103RJV-60 (RJV1032),,0,120.00,1851.69,120.00
1158,CUCU103RJV-65 (RJV1039),,0,120.00,,120.00
1159,CUCU103RJV-70 (RJV1033),,0,120.00,1185.00,120.00
1160,CUCU103RJV-75 (RJV1034),,0,130.00,2064.00,130.00
1161,CUCU103RJV-80 (RJV1035),,0,130.00,1548.00,130.00
1162,CUCU104RJV-55 (RJV1041),,0,115.00,456.00,115.00
1163,CUCU104RJV-60 (RJV1042),,0,,,
1164,CUCU104RJV-70 (RJV1043),,0,125.00,492.00,125.00
1165,CUCU104RJV-75 (RJV1044),,0,,,
1166,CUCU104RJV-80 (RJV1045),,0,,,
1167,CUCUGS147 (CUCUGS2),,0,540.00,,540.00
1168,CUCU GS 148 (CUCUGS1),,0,540.00,,540.00
1169,CUCUGS151 (CUCUGA3),,0,820.00,,820.00
1170,CUCUZ142-60 (Z142011),,0,142.00,564.00,142.00
1171,CUCUZ160-55 (Z16011),,0,122.00,3142.29,122.00
1172,CUCUZ160-60 (CUCU131),61112000,5,122.00,2916.00,122.00
1173,CUCUZ160-65 (CUCUZ132),,0,122.00,2916.00,122.00
1174,CUTE-70 (KK4003_105),,0,105.00,350.00,105.00
1175,CUTE-75 (KK4004_115),,0,115.00,765.00,115.00
1176,CUTE-WBS-70 (KK4003W_105),,0,105.00,980.00,105.00
1177,CUZ1018-L (CUZ10183),,0,80.00,1272.00,80.00
1178,CUZ1018-M (CUZ10182),,0,80.00,1272.00,80.00
1179,CUZ1018-S (CUZ10181),,0,80.00,1166.00,80.00
1180,CUZ1018-XL (CUZ10184),,0,80.00,1272.00,80.00
1181,CUZ1020-P-55 (CUZ102022),,0,156.00,,156.00
1182,CUZ1020-P-60 (CUZ102021),,0,156.00,,156.00
1183,CUZ1020-P-65 (CUZ102023),,0,156.00,,156.00
1184,CUZ1020-P-L (CUZ10203),,0,136.00,2176.00,136.00
1185,CUZ1020-P-M (CUZ10202),,0,124.00,-760.50,124.00
1186,CUZ1020-P-S (CUZ10201),,0,124.00,1267.50,124.00
1187,CUZ1020-P-XL (CUZ10204),,0,136.00,2220.00,136.00
1188,CUZ1020-P-XXL (CUZ10205),,0,136.00,1942.50,136.00
1189,CUZ1020-S-55 (CUZ102011),,0,164.00,1485.00,164.00
1190,CUZ1020-S-60 (CUZ102012),,0,164.00,2376.00,164.00
1191,CUZ1020-S-65 (CUZ102013),,0,164.00,2376.00,164.00
1192,CUZ1020-SS-L (CUZ102026),,0,144.00,3231.00,144.00
1193,CUZ1020-SS-M (CUZ102025),,0,132.00,2460.00,132.00
1194,CUZ1020-SS-S (CUZ102024),,0,132.00,2214.00,132.00
1195,CUZ1020-SS-XL (CUZ102027),,0,144.00,2970.00,144.00
1196,CUZ1020-SS-XXL (CUZ102028),,0,144.00,2430.00,144.00
1197,CUZ1029-55 (CUZ10291),,0,88.00,1392.00,88.00
1198,CUZ1029-60 (CUZ10292),,0,88.00,1392.00,88.00
1199,CUZ1029-65 (CUZ10293),,0,88.00,1392.00,88.00
1200,CUZ116-I-55 (CUZ116I1),,0,100.00,1386.00,100.00
1201,CUZ116-I-60 (CUZ116I2),,0,100.00,1584.00,100.00
1202,CUZ116-I-65 (CUZ116I3),,0,100.00,1386.00,100.00
1203,CUZ116-I-L (CUZ11601),,0,88.00,1218.00,88.00
1204,CUZ116-I-XL (CUZ11602),,0,88.00,1392.00,88.00
1205,CUZ116-I-XXL (CUZ11603),,0,88.00,1392.00,88.00
1206,CUZ116-K-55 (CUZ116K1),,0,112.00,3478.00,112.00
1207,CUZ116-K-60 (CUZ116K2),,0,112.00,3552.00,112.00
1208,CUZ116-K-65 (CUZ116K3),,0,112.00,3552.00,112.00
1209,CUZ142-55 (CUZ1421),,0,130.00,1806.00,130.00
1210,CUZ142-60 (CUZ1422),,0,130.00,2064.00,130.00
1211,CUZ142-65 (CUZ1423),,0,130.00,2064.00,130.00
1212,CUZ3020-A-160 (CUZ302012),,0,160.00,,160.00
1213,CUZ3020-A-22 (CUZ30201),,0,180.00,714.00,180.00
1214,CUZ3020-A-24 (CUZ30202),,0,180.00,595.00,180.00
1215,CUZ3020-A-26 (CUZ30203),,0,180.00,714.00,180.00
1216,CUZ3020-A-L (CUZ30209),,0,160.00,2120.00,160.00
1217,CUZ3020-A-M (CUZ30208),,0,150.00,,150.00
1218,CUZ3020-A-S (CUZ30207),,0,150.00,99.00,150.00
1219,CUZ3020-A-XL (CUZ302011),,0,160.00,1802.00,160.00
1220,CUZ3020-A-XXL (CUZ302099),,0,160.00,2120.00,160.00
1221,CUZ3020-B-22 (CUZ30204),,0,250.00,165.00,250.00
1222,CUZ3020-B-24 (CUZ30205),,0,250.00,990.00,250.00
1223,CUZ3020-B-26 (CUZ30206),,0,250.00,330.00,250.00
1224,CUZ3020-H-L (CUZ302022),,0,160.00,2862.00,160.00
1225,CUZ3020-H-XL (CUZ302033),,0,160.00,2438.00,160.00
1226,CUZ3020-H-XXL (CUZ302044),,0,160.00,3180.00,160.00
1227,CYCLING SHORTS L (Cycle100),62042210,5,265.00,177.00,265.00
1228,CYCLING SHORTS M (Cycle101),62042210,5,249.00,167.00,249.00
1229,CYCLING SHORTS S (CYCLE109),62042210,5,249.00,167.00,249.00
1230,CYCLING SHORTS XL (Cycle102),62042210,5,265.00,,265.00
1231,CYCLING SHORTS XXL (Cycle103),62042210,5,265.00,,265.00
1232,CYC SHOR WITH-L (8904481769680),,0,209.00,,209.00
1233,CYC SHOR WITH-M (8904481769635),,0,199.00,123.00,199.00
1234,CYC SHOR WITH-XL (8904481769659),,0,219.00,,219.00
1235,DAI COLU SLIP-L. (8904481700218),,0,199.00,2040.00,199.00
1236,DAI COLU SLIP-M (8904481700225),,0,189.00,2040.00,189.00
1237,DAI COLU SLIP-S (8904481700270),,0,179.00,1530.00,179.00
1238,DAI COLU SLIP-XL (8904481700232),,0,209.00,408.00,209.00
1239,DAI COLU SLIP-XXL (8904481700249),,0,219.00,714.00,219.00
1240,DAILY-5400-30-XS (DAILY001),,0,274.00,1472.00,274.00
1241,DAILY-5400-32-S (DAILY002),,0,274.00,368.00,274.00
1242,DAILY-5400-34-M (DAILY003),,0,274.00,920.00,274.00
1243,DAILY-5400-36-L (DAILY004),,0,274.00,368.00,274.00
1244,DAILY-5400-38-XL (DAILY005),,0,274.00,736.00,274.00
1245,DAILY-5400-BLACK-L (8904252712822),,0,274.00,,274.00
1246,DAILY-5400-BLACK-M,,0,,,
1247,DAILY-5400-BLACK-S,,0,,,
1248,DAILY-5400-BLACK-XL,,0,,,
1249,DAILY-5400-BLACK-XS,,0,,,
1250,DAILY-5400-BLACK-XXL,,0,,,
1251,DAILY-5400-BLUE-L,,0,,,
